seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
12694,2024,FRA.1,6997,154532,11,1,11,18,2,1,0,0,0,0,6,0,0,0,12,2025-02-10 05:41:11
12694,2024,FRA.1,273,154564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:49:42
12694,2024,FRA.1,167,157675,16,1,17,6,3,0,0,0,1,5,9,2,0,2,13,2025-02-10 05:41:12
12694,2024,FRA.1,2502,157963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:13
12694,2024,FRA.1,160,159047,15,2,14,4,3,0,0,0,1,1,6,0,0,10,11,2025-02-10 05:41:13
12694,2024,FRA.1,273,159318,15,8,11,4,3,0,0,1,3,4,13,2,0,2,26,2024-07-13 02:49:42
12694,2024,FRA.1,174,159348,18,3,7,13,2,0,0,1,6,9,31,1,0,1,19,2025-02-10 05:41:10
12694,2024,FRA.1,176,159543,19,0,14,27,4,0,0,1,1,5,22,2,0,4,22,2025-02-10 05:41:12
12694,2024,FRA.1,3171,161735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:49:44
12694,2024,FRA.1,274,163924,18,0,13,39,3,1,0,4,9,11,31,2,0,1,41,2025-02-10 05:41:12
12694,2024,FRA.1,169,164126,20,0,0,3,3,0,0,0,1,0,0,0,203,58,21,2025-02-10 05:41:14
12694,2024,FRA.1,175,164126,15,0,0,2,1,0,0,0,1,0,0,0,152,40,14,2025-01-08 05:38:56
12694,2024,FRA.1,172,164165,18,0,0,3,2,0,0,2,2,0,0,0,208,74,28,2025-02-10 05:41:10
12694,2024,FRA.1,6997,164187,18,1,10,8,2,0,0,1,2,5,8,2,0,8,29,2025-02-10 05:41:11
12694,2024,FRA.1,166,166473,18,8,13,2,2,0,0,0,0,7,19,1,0,4,12,2025-02-10 05:41:11
12694,2024,FRA.1,178,166634,12,1,16,6,2,0,0,0,2,1,2,0,0,18,30,2025-02-10 05:41:13
12694,2024,FRA.1,176,167192,20,0,0,5,0,0,0,0,0,0,0,0,178,66,24,2025-02-10 05:41:12
12694,2024,FRA.1,274,167727,13,2,16,15,4,1,0,1,2,2,7,0,0,1,25,2025-02-10 05:41:12
12694,2024,FRA.1,7868,167841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-04 05:29:28
12694,2024,FRA.1,166,167905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:11
12694,2024,FRA.1,3171,169822,24,9,13,7,2,0,0,0,2,1,18,0,0,3,28,2024-07-13 02:49:44
12694,2024,FRA.1,7868,170284,10,8,4,1,2,0,0,0,0,0,3,0,0,1,5,2025-02-10 05:41:10
12694,2024,FRA.1,177,172299,19,1,14,33,4,1,0,0,1,0,3,0,0,9,26,2024-07-13 02:49:42
12694,2024,FRA.1,175,173266,21,0,32,29,4,0,0,3,4,5,23,2,0,3,14,2025-02-10 05:41:11
12694,2024,FRA.1,178,173559,11,9,2,2,0,0,0,1,1,0,1,0,0,1,3,2025-02-10 05:41:13
12694,2024,FRA.1,165,173616,9,6,2,3,1,0,0,0,1,2,6,0,0,0,5,2025-02-10 05:41:13
12694,2024,FRA.1,274,174896,8,6,2,5,3,0,0,0,0,1,3,0,0,2,11,2025-02-08 05:49:02
12694,2024,FRA.1,169,175064,13,5,6,4,0,0,0,1,2,0,1,0,0,0,11,2025-02-02 14:44:35
12694,2024,FRA.1,166,175108,12,3,15,6,3,0,0,0,0,2,5,0,0,1,7,2025-02-10 05:41:11
12694,2024,FRA.1,160,175195,5,1,4,5,1,0,0,0,0,0,3,0,0,6,6,2025-01-31 14:43:57
12694,2024,FRA.1,176,176203,15,2,33,17,2,0,0,1,1,8,22,3,0,1,16,2025-02-10 05:41:12
12694,2024,FRA.1,176,178760,15,3,7,15,2,1,0,4,0,5,13,3,0,0,14,2025-02-10 05:41:12
12694,2024,FRA.1,3171,179229,12,11,0,4,0,0,0,0,0,2,6,0,0,0,8,2024-07-13 02:49:44
12694,2024,FRA.1,3236,180051,4,2,3,2,0,0,0,0,0,4,8,1,0,0,0,2025-02-10 05:41:11
12694,2024,FRA.1,3236,180174,21,0,17,6,4,0,0,1,4,2,10,2,0,15,40,2025-02-10 05:41:11
12694,2024,FRA.1,274,180747,15,2,12,5,2,0,0,0,0,2,11,1,0,4,19,2025-02-10 05:41:12
12694,2024,FRA.1,7868,181007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-07 05:38:14
12694,2024,FRA.1,166,181092,1,1,1,1,0,0,0,0,0,2,2,1,0,0,1,2025-02-10 05:41:11
12694,2024,FRA.1,273,181133,33,1,34,36,4,0,0,1,7,11,25,2,0,7,58,2024-07-13 02:49:42
12694,2024,FRA.1,175,181946,6,3,5,2,1,0,0,1,0,0,2,0,0,1,0,2025-02-10 05:41:11
12694,2024,FRA.1,180,183562,3,0,1,0,0,0,0,0,0,0,0,0,36,16,6,2025-02-10 05:41:14
12694,2024,FRA.1,180,184088,4,4,2,1,2,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:14
12694,2024,FRA.1,169,184118,5,3,2,6,2,0,0,1,0,1,7,0,0,0,6,2025-02-10 05:41:14
12694,2024,FRA.1,165,185683,19,0,25,6,4,0,1,0,1,5,9,0,0,13,27,2025-02-10 05:41:13
12694,2024,FRA.1,3236,185685,16,1,19,25,3,0,0,1,6,5,23,3,0,13,33,2025-02-10 05:41:11
12694,2024,FRA.1,169,185869,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,2024-08-31 04:53:07
12694,2024,FRA.1,165,186151,14,12,3,6,1,0,0,0,0,0,2,0,0,2,5,2025-02-03 14:45:21
12694,2024,FRA.1,175,186189,12,7,10,2,2,0,0,0,0,2,8,1,0,0,3,2025-02-10 05:41:11
12694,2024,FRA.1,6997,186408,19,0,26,12,3,0,0,0,0,1,10,1,0,19,34,2025-02-10 05:41:11
12694,2024,FRA.1,165,187647,19,0,5,31,1,0,0,6,0,12,29,5,0,0,21,2025-02-10 05:41:13
12694,2024,FRA.1,179,189394,12,11,5,2,2,0,0,0,0,1,4,0,0,0,4,2025-02-10 05:41:15
12694,2024,FRA.1,169,190293,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:14
12694,2024,FRA.1,175,190806,18,2,17,7,3,0,0,2,6,6,15,4,0,2,15,2025-02-10 05:41:11
12694,2024,FRA.1,7868,191712,20,0,8,11,1,0,0,1,8,0,5,0,0,17,29,2025-02-10 05:41:10
12694,2024,FRA.1,3236,191713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:11
12694,2024,FRA.1,6997,192015,19,2,36,17,4,0,0,1,2,14,28,9,0,5,26,2025-02-10 05:41:11
12694,2024,FRA.1,7868,192057,3,0,2,1,0,0,0,0,0,0,0,0,0,3,7,2025-02-10 05:41:10
12694,2024,FRA.1,6997,192058,11,3,14,6,2,0,0,0,2,2,8,0,0,2,18,2025-02-10 05:41:11
12694,2024,FRA.1,167,192060,19,4,25,26,2,0,0,1,4,9,33,2,0,5,17,2025-02-10 05:41:12
12694,2024,FRA.1,169,192403,10,5,5,7,1,0,1,1,0,2,5,0,0,4,8,2025-01-23 05:33:13
12694,2024,FRA.1,2502,192403,13,5,9,14,1,0,1,1,1,2,10,0,0,5,9,2025-02-10 05:41:13
12694,2024,FRA.1,273,192550,20,5,25,23,5,0,0,1,1,7,12,2,0,4,25,2024-07-13 02:49:42
12694,2024,FRA.1,169,193448,20,5,15,9,3,0,0,0,3,0,6,0,0,6,21,2025-02-10 05:41:14
12694,2024,FRA.1,178,193806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:13
12694,2024,FRA.1,167,194543,13,4,5,6,0,0,0,3,4,4,18,1,0,0,10,2025-02-02 14:44:33
12694,2024,FRA.1,167,194766,15,1,20,6,7,0,0,0,1,1,7,1,0,21,19,2025-02-10 05:41:12
12694,2024,FRA.1,174,195501,17,4,20,20,1,0,0,0,6,9,21,3,0,4,18,2025-02-10 05:41:10
12694,2024,FRA.1,160,195821,12,4,1,4,0,0,0,4,2,14,26,2,0,0,5,2025-02-03 14:45:22
12694,2024,FRA.1,7868,196164,19,0,34,18,4,0,0,0,2,6,22,2,0,12,21,2025-02-10 05:41:10
12694,2024,FRA.1,160,196200,7,4,5,2,1,0,0,0,0,0,0,0,0,0,3,2025-02-10 05:41:13
12694,2024,FRA.1,172,197153,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,2025-01-17 05:48:12
12694,2024,FRA.1,175,197187,14,1,21,6,3,0,0,0,2,3,9,0,0,6,11,2025-02-10 05:41:11
12694,2024,FRA.1,175,197401,17,7,19,12,3,1,0,0,1,4,14,1,0,3,14,2025-02-10 05:41:11
12694,2024,FRA.1,3171,197631,30,0,0,3,3,0,0,0,4,0,0,0,408,138,57,2024-07-13 02:49:44
12694,2024,FRA.1,273,198344,5,3,7,4,2,0,0,0,0,0,1,0,0,0,11,2024-07-13 02:49:42
12694,2024,FRA.1,172,198563,17,0,14,14,5,0,0,0,1,5,17,2,0,21,23,2025-02-10 05:41:10
12694,2024,FRA.1,273,199381,34,0,0,3,1,0,0,0,0,0,0,0,441,144,65,2024-07-13 02:49:42
12694,2024,FRA.1,174,200562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-30 04:51:12
12694,2024,FRA.1,7868,201198,12,10,9,10,1,0,0,0,2,4,10,2,0,0,6,2025-02-10 05:41:10
12694,2024,FRA.1,174,202099,18,7,16,25,2,0,0,4,5,11,34,4,0,0,19,2025-02-10 05:41:10
12694,2024,FRA.1,178,204777,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:13
12694,2024,FRA.1,166,204778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-29 14:45:17
12694,2024,FRA.1,3236,205714,12,6,7,3,1,0,0,0,0,2,4,1,0,4,16,2025-02-10 05:41:11
12694,2024,FRA.1,2502,206153,11,3,0,9,0,0,0,0,1,8,17,0,0,0,9,2025-02-10 05:41:13
12694,2024,FRA.1,2502,206161,15,6,9,7,0,0,0,2,1,14,35,8,0,3,9,2025-02-10 05:41:13
12694,2024,FRA.1,7868,206993,16,1,13,21,1,0,0,1,1,0,3,0,0,5,19,2025-02-10 05:41:10
12694,2024,FRA.1,160,207015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:13
12694,2024,FRA.1,176,207136,14,5,17,8,3,0,0,0,0,5,10,2,0,7,9,2025-02-10 05:41:12
12694,2024,FRA.1,273,208414,4,1,5,4,1,0,0,0,0,1,2,0,0,1,9,2024-07-13 02:49:42
12694,2024,FRA.1,174,208518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:10
12694,2024,FRA.1,3171,211668,27,17,29,11,1,0,0,1,3,7,31,2,0,1,20,2024-07-13 02:49:44
12694,2024,FRA.1,172,213101,13,6,9,12,3,0,0,0,0,5,16,1,0,7,17,2025-01-19 05:35:05
12694,2024,FRA.1,167,213181,17,1,18,8,0,0,0,0,2,0,2,0,0,9,22,2025-02-10 05:41:12
12694,2024,FRA.1,172,214305,8,6,7,5,0,0,0,0,0,1,2,0,0,0,3,2025-02-10 05:41:10
12694,2024,FRA.1,174,214401,18,0,11,17,0,0,0,0,2,7,8,4,0,8,24,2025-02-10 05:41:10
12694,2024,FRA.1,167,214402,19,7,5,5,0,0,0,2,5,4,12,1,0,2,15,2025-02-10 05:41:12
12694,2024,FRA.1,3236,214458,13,4,7,3,3,0,0,0,0,2,5,0,0,9,18,2025-02-04 05:29:28
12694,2024,FRA.1,160,214596,20,7,1,7,0,0,0,1,2,7,30,2,0,1,15,2025-02-10 05:41:13
12694,2024,FRA.1,167,214649,17,1,17,22,3,0,0,3,2,0,3,0,0,8,23,2025-02-10 05:41:12
12694,2024,FRA.1,3171,214690,27,17,6,26,1,0,0,1,1,9,23,1,0,0,20,2024-07-13 02:49:44
12694,2024,FRA.1,165,214739,12,5,21,12,3,1,0,1,3,0,1,0,0,3,12,2025-02-10 05:41:13
12694,2024,FRA.1,175,215452,17,7,11,23,2,0,0,1,6,6,21,1,0,1,8,2025-02-10 05:41:11
12694,2024,FRA.1,175,215687,19,5,8,9,3,0,0,1,6,10,26,0,0,1,11,2025-02-10 05:41:11
12694,2024,FRA.1,176,216420,19,3,14,13,1,0,0,2,2,2,11,0,0,6,19,2025-02-10 05:41:12
12694,2024,FRA.1,160,217092,17,0,0,3,2,0,0,0,0,0,0,0,121,43,16,2025-02-10 05:41:13
12694,2024,FRA.1,273,217170,23,3,20,9,4,0,0,0,3,2,14,0,0,25,46,2024-07-13 02:49:42
12694,2024,FRA.1,7868,218703,19,1,24,11,2,0,0,1,3,0,3,0,0,4,23,2025-02-10 05:41:10
12694,2024,FRA.1,3236,218705,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:11
12694,2024,FRA.1,274,218754,3,0,0,0,0,0,0,0,1,0,0,0,40,8,8,2025-02-10 05:41:12
12694,2024,FRA.1,179,218857,15,1,13,15,2,0,0,1,2,1,9,1,0,3,14,2025-02-10 05:41:15
12694,2024,FRA.1,167,218981,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2025-01-17 05:48:14
12694,2024,FRA.1,177,219313,12,11,3,4,1,0,0,0,0,1,3,0,0,0,4,2024-07-13 02:49:42
12694,2024,FRA.1,3243,219350,20,0,9,24,0,0,0,3,1,8,19,4,0,0,27,2025-02-10 05:41:14
12694,2024,FRA.1,274,219465,10,0,8,6,1,0,0,1,0,0,0,0,0,5,29,2025-02-10 05:41:12
12694,2024,FRA.1,178,219514,4,4,2,0,0,0,0,0,0,0,4,0,0,0,6,2025-02-10 05:41:13
12694,2024,FRA.1,176,220718,12,7,5,5,1,0,0,2,2,2,7,2,0,0,6,2025-02-10 05:41:12
12694,2024,FRA.1,165,221041,3,0,0,0,0,0,0,0,1,0,0,0,37,16,5,2025-02-10 05:41:13
12694,2024,FRA.1,3171,221165,24,10,26,29,4,2,0,0,1,5,17,2,0,2,24,2024-07-13 02:49:44
12694,2024,FRA.1,6997,221527,8,2,10,6,2,0,0,1,2,6,12,1,0,2,8,2025-02-10 05:41:11
12694,2024,FRA.1,179,222037,18,6,14,16,0,0,0,3,0,1,3,0,0,2,16,2025-02-10 05:41:15
12694,2024,FRA.1,167,222175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:12
12694,2024,FRA.1,165,222212,20,1,16,11,4,0,0,2,1,1,3,0,0,2,23,2025-02-10 05:41:13
12694,2024,FRA.1,174,222628,14,1,12,12,3,0,0,2,1,6,15,3,0,5,16,2025-02-10 05:41:10
12694,2024,FRA.1,169,223120,21,1,20,40,5,0,0,6,2,21,47,6,0,2,25,2025-02-10 05:41:14
12694,2024,FRA.1,172,223325,15,12,5,3,0,0,0,0,0,1,5,0,0,0,6,2025-02-10 05:41:10
12694,2024,FRA.1,165,223339,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,2025-02-10 05:41:13
12694,2024,FRA.1,2502,223776,17,3,16,7,3,1,0,1,0,3,9,1,0,7,17,2025-02-10 05:41:13
12694,2024,FRA.1,165,225223,17,0,26,21,5,0,0,3,2,8,19,2,0,8,23,2025-02-10 05:41:13
12694,2024,FRA.1,273,225557,11,6,6,7,0,0,0,0,0,2,5,0,0,1,8,2024-07-13 02:49:42
12694,2024,FRA.1,179,225565,9,7,5,1,0,0,0,1,0,1,3,0,0,0,3,2025-02-10 05:41:15
12694,2024,FRA.1,176,225637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:12
12694,2024,FRA.1,6997,226970,12,4,6,5,1,0,0,1,0,1,7,0,0,4,16,2025-02-10 05:41:11
12694,2024,FRA.1,3236,226999,17,0,1,6,2,0,0,0,1,0,0,0,219,57,36,2025-02-10 05:41:11
12694,2024,FRA.1,3243,227051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:14
12694,2024,FRA.1,178,227416,21,0,0,6,4,0,0,0,2,0,0,0,282,86,44,2025-02-10 05:41:13
12694,2024,FRA.1,178,227720,15,6,10,14,3,1,0,0,1,9,22,1,0,1,24,2025-02-04 05:29:31
12694,2024,FRA.1,165,227721,18,5,18,5,2,0,0,0,0,2,4,1,0,6,16,2025-02-10 05:41:13
12694,2024,FRA.1,167,228424,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2024-08-31 04:53:03
12694,2024,FRA.1,178,228505,5,2,9,2,1,0,0,0,0,0,1,0,0,1,4,2025-02-10 05:41:13
12694,2024,FRA.1,176,228707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:12
12694,2024,FRA.1,177,228736,23,5,28,22,5,0,0,2,2,1,7,0,0,8,29,2024-07-13 02:49:42
12694,2024,FRA.1,160,229744,19,5,6,11,2,0,0,4,7,36,63,16,0,0,12,2025-02-10 05:41:13
12694,2024,FRA.1,6997,230896,18,6,8,14,0,0,0,3,4,10,17,5,0,1,22,2025-02-10 05:41:11
12694,2024,FRA.1,165,231282,12,0,0,0,1,0,0,0,1,0,0,0,111,33,17,2025-02-10 05:41:13
12694,2024,FRA.1,3171,231751,26,9,20,28,2,0,0,5,1,18,38,4,0,4,31,2024-07-13 02:49:44
12694,2024,FRA.1,172,231778,20,3,11,8,1,0,0,4,4,13,31,5,0,0,25,2025-02-10 05:41:10
12694,2024,FRA.1,178,231780,18,2,12,15,3,0,0,1,2,1,3,0,0,12,33,2025-02-10 05:41:13
12694,2024,FRA.1,3243,231918,17,1,17,12,3,0,0,1,4,1,12,1,0,5,24,2025-02-10 05:41:14
12694,2024,FRA.1,2502,232089,16,1,14,1,4,0,0,4,2,4,14,2,0,2,13,2025-02-10 05:41:13
12694,2024,FRA.1,3243,232231,13,7,10,5,1,0,0,0,3,3,11,1,0,1,13,2025-02-10 05:41:14
12694,2024,FRA.1,165,232492,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2025-02-10 05:41:13
12694,2024,FRA.1,2502,232670,4,4,0,2,0,0,0,0,0,0,0,0,0,0,2,2025-02-02 14:44:34
12694,2024,FRA.1,165,232781,8,2,5,2,1,0,0,2,1,4,6,1,0,0,7,2025-02-10 05:41:13
12694,2024,FRA.1,3171,233027,20,0,42,18,7,2,0,1,2,1,6,0,0,13,37,2024-07-13 02:49:44
12694,2024,FRA.1,177,233199,30,0,28,20,5,0,0,3,6,7,18,3,0,16,46,2024-07-13 02:49:42
12694,2024,FRA.1,6997,233835,17,11,13,12,2,0,0,2,1,6,11,1,0,1,11,2025-02-10 05:41:11
12694,2024,FRA.1,160,235072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-31 04:53:06
12694,2024,FRA.1,3236,235949,6,6,1,0,0,0,0,0,0,0,0,0,0,0,8,2025-02-03 14:45:19
12694,2024,FRA.1,178,236004,16,8,33,19,1,0,0,1,1,5,21,3,0,2,19,2025-02-10 05:41:13
12694,2024,FRA.1,3243,236945,11,2,8,8,3,1,0,0,2,2,8,1,0,10,14,2025-02-10 05:41:14
12694,2024,FRA.1,2502,236957,9,2,4,6,2,0,0,0,0,0,0,0,0,3,10,2025-02-10 05:41:13
12694,2024,FRA.1,179,238213,7,0,4,8,0,0,1,1,0,1,6,0,0,5,8,2025-02-10 05:41:15
12694,2024,FRA.1,172,238388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-10 05:41:10
12694,2024,FRA.1,177,238394,9,2,13,11,1,0,0,0,1,2,10,1,0,0,11,2024-07-13 02:49:42
12694,2024,FRA.1,176,238712,13,3,15,11,5,1,0,0,1,1,5,0,0,3,9,2025-02-10 05:41:12
12694,2024,FRA.1,2502,238878,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2024-09-03 04:53:19
12694,2024,FRA.1,3243,238897,17,1,22,21,4,0,0,1,0,2,7,0,0,3,21,2025-02-10 05:41:14
12694,2024,FRA.1,176,238917,9,1,5,12,0,1,0,3,4,3,5,2,0,0,6,2025-02-10 05:41:12
12694,2024,FRA.1,174,238952,11,0,0,1,1,0,0,0,0,0,0,0,98,31,18,2025-02-10 05:41:10
12694,2024,FRA.1,3171,239280,7,6,2,2,0,0,0,0,0,0,2,0,0,0,5,2024-07-13 02:49:44
12694,2024,FRA.1,176,239918,11,7,8,6,1,1,0,2,1,1,4,1,0,2,8,2025-02-10 05:41:12
12694,2024,FRA.1,160,240233,16,0,9,19,2,0,0,5,2,8,20,2,0,1,12,2025-02-10 05:41:13
12694,2024,FRA.1,174,240353,14,5,8,7,1,0,0,2,2,0,2,0,0,1,12,2025-02-10 05:41:10
12694,2024,FRA.1,175,240438,9,2,4,3,0,0,0,0,1,0,2,0,0,5,9,2025-02-10 05:41:11
12694,2024,FRA.1,174,240660,12,7,9,2,2,1,0,0,0,1,4,1,0,1,3,2025-02-10 05:41:10
12694,2024,FRA.1,2502,240672,16,4,10,27,2,0,0,2,4,2,11,1,0,0,18,2025-02-10 05:41:13
12694,2024,FRA.1,179,240957,8,6,7,5,0,0,0,0,1,0,6,0,0,0,2,2025-02-02 14:44:36
